turbine_no,flight_number,altitude_sea_level,Mach,Thrust_Resolver_Angle,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
33,45,0.0021,0.0005,100,518.67,643.21,1587.06,1407.8,14.62,21.61,552.92,2388.12,9062.19,1.3,47.54,521.31,2388.07,8137.72,8.4635,0.03,393,2388,100,38.75,23.2935,85.40781023
33,46,0.0016,-0.0001,100,518.67,642.87,1591,1406.01,14.62,21.61,553.22,2388.1,9062.92,1.3,47.71,521.79,2388.08,8136.79,8.4304,0.03,393,2388,100,38.95,23.3696,80.5424084
33,47,0.0029,-0.0001,100,518.67,642.34,1586.77,1411.89,14.62,21.61,553.46,2388.13,9060.25,1.3,47.54,521.24,2388.1,8137.62,8.4332,0.03,392,2388,100,38.73,23.2697,88.95107371
33,48,0.0004,-0.0002,100,518.67,642.94,1595.04,1407.84,14.62,21.61,553.28,2388.14,9050.99,1.3,47.58,521.73,2388.16,8142.69,8.4885,0.03,395,2388,100,38.64,23.2856,63.12037228
33,49,0.0035,0.0003,100,518.67,642.49,1588.3,1405.91,14.62,21.61,552.96,2388.12,9060.38,1.3,47.54,521.48,2388.09,8134.43,8.469,0.03,394,2388,100,38.74,23.2763,76.91753506
33,50,0.0005,0.0005,100,518.67,642.42,1579.36,1416.53,14.62,21.61,553.56,2388.14,9059.56,1.3,47.61,520.95,2388.11,8134.27,8.4463,0.03,392,2388,100,38.73,23.2843,86.32489111
34,1,0.0009,-0.0002,100,518.67,642.66,1574.94,1402.56,14.62,21.61,554.68,2388.02,9071.43,1.3,47.21,522.54,2388.03,8149.93,8.3864,0.03,391,2388,100,39.18,23.4691,111.3750549
34,2,-0.0018,0.0004,100,518.67,641.89,1587.37,1399.22,14.62,21.61,554.82,2387.98,9072.49,1.3,47.23,521.87,2387.99,8146.81,8.3596,0.03,393,2388,100,38.98,23.4814,103.8683106
34,3,0.0021,0.0003,100,518.67,641.61,1580.34,1404.76,14.62,21.61,554.93,2388.04,9065.21,1.3,47.28,522.52,2388,8148.46,8.3811,0.03,391,2388,100,39.17,23.3284,98.15233057
34,4,-0.0042,0.0003,100,518.67,641.88,1592.14,1400.88,14.62,21.6,555.36,2388.03,9065.71,1.3,47.28,522.1,2387.99,8146.47,8.3657,0.03,391,2388,100,39.05,23.4411,105.2723549
34,5,0.0017,0,100,518.67,641.87,1581.4,1405.83,14.62,21.61,555.31,2387.96,9071.81,1.3,47.2,522.03,2387.94,8146.16,8.3856,0.03,392,2388,100,38.92,23.3387,106.170669
34,6,0.0013,-0.0002,100,518.67,642.07,1581.22,1398.71,14.62,21.61,555.34,2388.03,9070.95,1.3,47.16,522.73,2388.03,8151.43,8.3655,0.03,390,2388,100,38.91,23.4404,116.531067
34,7,0.0018,-0.0004,100,518.67,641.71,1588.9,1399.99,14.62,21.61,554.51,2388,9065.04,1.3,47.22,522.45,2388.02,8144.4,8.3678,0.03,391,2388,100,39.12,23.3932,104.2884128
34,8,0,-0.0003,100,518.67,642.13,1586.75,1401.19,14.62,21.6,555.21,2387.96,9069.48,1.3,47.16,523.14,2387.98,8149.37,8.3844,0.03,392,2388,100,39.11,23.5353,103.8363931
34,9,0.0016,0.0004,100,518.67,642.13,1580.76,1393.43,14.62,21.61,554.99,2388,9068.36,1.3,47.02,522.27,2388.04,8150.77,8.3917,0.03,391,2388,100,39.19,23.3313,110.6500873
34,10,-0.0008,0.0005,100,518.67,642.14,1584.02,1390.2,14.62,21.61,554.75,2387.95,9064.18,1.3,47.12,522.66,2387.99,8144.91,8.3964,0.03,390,2388,100,38.97,23.4784,110.1264652
34,11,-0.004,0.0003,100,518.67,642.89,1587.49,1398.78,14.62,21.61,554.97,2388.02,9069.39,1.3,47.15,522.66,2388.01,8145.1,8.3782,0.03,392,2388,100,39.01,23.4462,108.0229192
34,12,0.0012,-0.0004,100,518.67,642.03,1588.38,1391.44,14.62,21.61,554.72,2387.96,9055.08,1.3,47.11,522.27,2387.98,8144.81,8.3672,0.03,391,2388,100,38.99,23.4348,97.01053328
34,13,0.0027,0.0001,100,518.67,642.14,1580.63,1392.88,14.62,21.61,554.74,2388.03,9062.35,1.3,47.06,522.56,2388,8145.28,8.3972,0.03,391,2388,100,39.05,23.3536,102.9971005
34,14,0.0007,0,100,518.67,642.36,1585.22,1387.15,14.62,21.61,555.46,2387.98,9065.35,1.3,47.14,522.44,2387.96,8150.05,8.3864,0.03,391,2388,100,39.01,23.4348,104.8074315
34,15,-0.0005,0.0002,100,518.67,641.62,1585.83,1399.45,14.62,21.61,554.08,2387.97,9068.32,1.3,47.07,523.04,2387.97,8145.67,8.4198,0.03,391,2388,100,39.02,23.4723,112.7628717
34,16,0.0016,-0.0001,100,518.67,641.53,1587.84,1402.14,14.62,21.61,554.68,2388.03,9060.07,1.3,47.15,522.34,2387.95,8140.71,8.3635,0.03,392,2388,100,39.11,23.3443,94.34299041
34,17,0.001,0.0005,100,518.67,642.15,1585.88,1398.01,14.62,21.61,554.3,2387.98,9071.4,1.3,47.1,522.63,2388.01,8144.75,8.3861,0.03,392,2388,100,38.98,23.3759,108.3297945
34,18,0.0016,0.0001,100,518.67,642.37,1584.08,1394.23,14.62,21.61,555.38,2388.03,9065.2,1.3,47.41,522.53,2388.03,8143.84,8.4064,0.03,392,2388,100,39.15,23.4562,88.81028471
34,19,0.0049,0,100,518.67,642.25,1584.44,1388.36,14.62,21.61,554.25,2387.98,9057.91,1.3,47,521.97,2387.89,8143.77,8.4145,0.03,392,2388,100,39.04,23.4024,95.36620804
34,20,0.0008,-0.0003,100,518.67,641.95,1589.01,1406.55,14.62,21.61,554.6,2387.98,9070.25,1.3,47.43,522.58,2387.95,8145.14,8.3996,0.03,392,2388,100,39.01,23.4278,98.88004385
34,21,0.0022,0.0005,100,518.67,641.75,1581.61,1392.92,14.62,21.61,554.41,2387.99,9066.66,1.3,47.18,522.5,2388.02,8145.95,8.4201,0.03,391,2388,100,39.16,23.3624,103.4856366
34,22,0,0,100,518.67,641.48,1588.27,1397,14.62,21.61,554.99,2387.94,9073.44,1.3,47.14,522.39,2387.99,8147.78,8.3824,0.03,391,2388,100,39.08,23.4324,115.9482657
34,23,-0.0029,0.0005,100,518.67,642.1,1586.2,1396.05,14.62,21.61,554,2388.02,9064.02,1.3,47.23,523,2387.92,8145.98,8.3976,0.03,392,2388,100,39.01,23.4695,98.78217653
34,24,-0.0007,0.0002,100,518.67,641.86,1589.65,1398.5,14.62,21.61,555.02,2387.99,9056.25,1.3,47.12,522.46,2387.94,8145.23,8.3761,0.03,392,2388,100,39.06,23.3341,90.69784925
34,25,-0.0004,0.0002,100,518.67,642.1,1583.9,1401.66,14.62,21.61,554.68,2387.95,9064.61,1.3,47.12,522.54,2387.91,8147.86,8.3628,0.03,392,2388,100,39.07,23.4163,100.8409484
34,26,-0.0011,0.0004,100,518.67,642.59,1586.31,1387.99,14.62,21.6,554.98,2387.97,9059.68,1.3,47.09,522.49,2387.94,8143.4,8.3868,0.03,392,2388,100,39.29,23.4472,94.16141987
34,27,-0.002,0.0004,100,518.67,641.61,1577.04,1398.76,14.62,21.61,554.63,2388.03,9068.84,1.3,47.15,522.24,2388.03,8149.28,8.418,0.03,391,2388,100,39.1,23.4292,111.9504603
34,28,0.0033,-0.0003,100,518.67,642.05,1580.31,1393.92,14.62,21.61,554.64,2387.93,9071.15,1.3,47.14,522.71,2387.98,8151.37,8.3875,0.03,391,2388,100,39.01,23.4333,111.6436153
34,29,0.0016,-0.0002,100,518.67,642.46,1588.65,1398.76,14.62,21.61,554.7,2388.06,9064.11,1.3,47.07,522.87,2387.97,8152.23,8.4016,0.03,392,2388,100,39.01,23.4501,101.253771
34,30,-0.0017,0.0005,100,518.67,641.82,1587.58,1400.13,14.62,21.61,554.17,2388,9067.95,1.3,47.28,522.44,2387.97,8149.23,8.3907,0.03,392,2388,100,39.09,23.5575,101.3155712
34,31,0.0024,-0.0001,100,518.67,642.04,1586.39,1395.93,14.62,21.61,554.73,2387.98,9067.04,1.3,47.06,522.57,2388.03,8153.03,8.4112,0.03,391,2388,100,39.13,23.3258,109.0969394
34,32,-0.0004,-0.0003,100,518.67,642.14,1581.94,1399.2,14.62,21.61,554.81,2388.02,9064.15,1.3,47.19,522.33,2387.96,8145.74,8.3755,0.03,391,2388,100,39.1,23.4081,105.5961094
34,33,-0.0031,-0.0002,100,518.67,642.3,1584.43,1394.72,14.62,21.61,554.34,2387.94,9051.82,1.3,47.11,522.44,2388.05,8148.42,8.4189,0.03,392,2388,100,38.91,23.2896,91.94073
34,34,0.002,-0.0002,100,518.67,642.56,1593.98,1396.84,14.62,21.6,554.84,2387.98,9063.55,1.3,47.16,522.52,2388.03,8145.82,8.4005,0.03,392,2388,100,39.03,23.4062,97.53828652
34,35,0.0009,-0.0004,100,518.67,642.1,1577.95,1399.01,14.62,21.61,554.34,2387.97,9058.07,1.3,47.22,522.73,2388.03,8139.35,8.3995,0.03,391,2388,100,39.14,23.4209,96.33647229
34,36,-0.0016,0.0004,100,518.67,641.77,1582.94,1392.42,14.62,21.61,554.51,2388.03,9065.12,1.3,47.2,522.27,2387.97,8148.73,8.3887,0.03,390,2388,100,39.05,23.3437,111.3051457
34,37,-0.0004,0.0004,100,518.67,642.31,1580.47,1399.99,14.62,21.61,554.93,2387.97,9069.99,1.3,47.33,522.48,2388,8153.79,8.3669,0.03,390,2388,100,39.27,23.4889,108.8887381
34,38,-0.0011,0,100,518.67,642.52,1575.85,1395.56,14.62,21.61,554.66,2388.02,9063.03,1.3,47.15,522.51,2387.96,8148.5,8.3822,0.03,392,2388,100,38.9,23.4411,100.6247368
34,39,-0.002,0,100,518.67,642.35,1585.4,1396.47,14.62,21.61,553.87,2388,9070.25,1.3,47.32,522.86,2387.97,8150.71,8.4151,0.03,392,2388,100,39.07,23.4529,104.7542553
34,40,0.0015,0.0003,100,518.67,642.29,1590.01,1398.2,14.62,21.61,554.28,2387.97,9065.75,1.3,47.25,522.14,2387.95,8146.91,8.3707,0.03,393,2388,100,38.81,23.4194,93.94442199
34,41,0.0014,-0.0003,100,518.67,641.79,1574.28,1399.86,14.62,21.61,555,2388.01,9061.06,1.3,47.13,522.06,2388.04,8152.24,8.4091,0.03,392,2388,100,39.08,23.3173,97.16008954
34,42,-0.0002,0.0001,100,518.67,642.12,1587.66,1396.79,14.62,21.61,554.44,2387.98,9060.8,1.3,47.13,522.49,2388.03,8144.67,8.3703,0.03,391,2388,100,39.05,23.4857,102.4187956
34,43,0.0012,-0.0002,100,518.67,641.94,1577.81,1396.97,14.62,21.61,554.75,2388,9068.12,1.3,47.2,522.03,2387.93,8145.1,8.3909,0.03,392,2388,100,38.92,23.3854,104.5748682
34,44,0,0,100,518.67,642.16,1583.93,1390.69,14.62,21.61,554.79,2388,9063.31,1.3,47.22,523.01,2387.98,8148.79,8.3512,0.03,392,2388,100,39.22,23.461,94.36631301
34,45,0.0041,-0.0001,100,518.67,642.64,1581.24,1393.81,14.62,21.6,554.42,2387.97,9072.09,1.3,47.08,522.57,2388.06,8145.47,8.3796,0.03,391,2388,100,38.99,23.4678,114.3068945
34,46,0.0005,0.0005,100,518.67,642.17,1583.89,1392.35,14.62,21.61,553.19,2388.03,9061.51,1.3,47.23,522.25,2388.02,8149.48,8.3705,0.03,391,2388,100,39.08,23.3501,101.6134039
34,47,-0.0022,-0.0002,100,518.67,641.97,1578.39,1396.87,14.62,21.61,554.73,2388.02,9062.42,1.3,47.07,521.89,2388,8146.03,8.4326,0.03,393,2388,100,39.1,23.3583,99.47790125
34,48,-0.0032,0.0005,100,518.67,641.72,1587.73,1400.9,14.62,21.61,554.45,2387.97,9066.74,1.3,47.22,522.4,2388.01,8150.69,8.4183,0.03,391,2388,100,38.96,23.4506,108.4709622
34,49,-0.001,0,100,518.67,642.26,1591.57,1404.43,14.62,21.6,555,2388.01,9066.69,1.3,47.18,522.28,2387.97,8146.22,8.3996,0.03,391,2388,100,38.89,23.4316,108.988349
34,50,0.0033,0.0001,100,518.67,642.02,1583.12,1403.44,14.62,21.61,554.58,2388.05,9062.28,1.3,47.27,522.82,2388.04,8142.03,8.3937,0.03,392,2388,100,39.06,23.398,90.00669224
34,51,0.0005,0.0002,100,518.67,642.15,1578.49,1395.88,14.62,21.61,554.61,2387.96,9068.14,1.3,47.21,522.76,2387.98,8143.17,8.3931,0.03,392,2388,100,39.17,23.431,100.4233304
34,52,0.0011,0.0004,100,518.67,642.33,1583.84,1390.29,14.62,21.61,554.6,2387.99,9066.37,1.3,47.09,523.01,2388.01,8145.5,8.3496,0.03,389,2388,100,38.89,23.4923,117.5724247
34,53,0.0007,-0.0002,100,518.67,642.47,1579.97,1391.42,14.62,21.61,553.97,2387.99,9067.05,1.3,47.28,522.21,2387.99,8148.97,8.4258,0.03,393,2388,100,39.06,23.3804,96.66623703
34,54,0.005,0.0002,100,518.67,642.31,1583.81,1394.84,14.62,21.6,554.98,2387.97,9059.31,1.3,47.1,521.97,2388.02,8152.17,8.3894,0.03,391,2388,100,39.03,23.4289,96.40142168
34,55,0.001,0.0005,100,518.67,642.13,1581.74,1404.44,14.62,21.61,554.4,2387.98,9071.78,1.3,47.15,522.57,2388.03,8146.85,8.4054,0.03,393,2388,100,38.96,23.5011,101.8756589
34,56,0.0022,0,100,518.67,642.18,1590.3,1394.03,14.62,21.61,554.95,2388.01,9069.93,1.3,47.13,522.44,2387.98,8147.41,8.3575,0.03,391,2388,100,39.08,23.3344,110.203948
34,57,-0.0032,-0.0002,100,518.67,642.49,1582.44,1396.64,14.62,21.61,554.63,2388.04,9061.69,1.3,47.26,522.54,2388.06,8152.93,8.4083,0.03,392,2388,100,38.97,23.5424,97.96001333
34,58,0.0002,-0.0003,100,518.67,642.44,1577.6,1397.84,14.62,21.61,553.9,2387.99,9065.55,1.3,47.22,522.55,2387.97,8150.46,8.4087,0.03,390,2388,100,39.16,23.4349,112.3590982
34,59,0.0028,0.0003,100,518.67,641.8,1587.16,1397,14.62,21.61,555.01,2388.02,9064.69,1.3,47.34,521.8,2388.01,8145.43,8.4092,0.03,393,2388,100,38.96,23.4365,87.0242602
34,60,0.0012,-0.0002,100,518.67,642.06,1584.09,1404.09,14.62,21.61,554.75,2388.01,9069.48,1.3,47.27,521.86,2388.03,8145.54,8.4142,0.03,391,2388,100,39.01,23.3689,109.2736367
34,61,0.0025,-0.0001,100,518.67,642.21,1584.46,1394.44,14.62,21.6,553.68,2388.07,9068.83,1.3,47.15,522.17,2387.9,8145.37,8.4051,0.03,391,2388,100,39.02,23.3702,112.7698057
34,62,0.0011,0.0004,100,518.67,641.86,1584.26,1403.58,14.62,21.61,554.27,2388,9067.78,1.3,47.22,522.21,2388.02,8153.97,8.4441,0.03,393,2388,100,38.81,23.4238,97.24372878
34,63,-0.0025,0.0004,100,518.67,642.21,1588.2,1391.89,14.62,21.61,554.79,2387.98,9068.05,1.3,47.05,522.49,2387.95,8149.75,8.3864,0.03,394,2388,100,38.94,23.333,98.37480121
34,64,0.0003,-0.0002,100,518.67,642.39,1590.51,1397.1,14.62,21.61,554.81,2387.99,9067.56,1.3,47.17,522.34,2387.99,8144.88,8.405,0.03,392,2388,100,38.93,23.3969,104.6691901
34,65,-0.0001,0.0006,100,518.67,642.34,1584.28,1390.15,14.62,21.6,554.51,2388.02,9053.87,1.3,47.12,522.18,2387.99,8145.85,8.3903,0.03,391,2388,100,38.99,23.4536,93.49937287
34,66,0.0015,0.0001,100,518.67,642.46,1583.47,1397.95,14.62,21.61,554.23,2387.96,9060.79,1.3,47.14,522.42,2387.97,8149.32,8.3686,0.03,394,2388,100,39.09,23.3615,85.04075803
34,67,-0.0054,0,100,518.67,642.32,1588.16,1409.21,14.62,21.61,554.99,2387.98,9064.05,1.3,47.23,522.23,2387.98,8145.86,8.3772,0.03,393,2388,100,38.97,23.4035,97.45043503
34,68,0.0025,-0.0001,100,518.67,641.84,1579.21,1398.75,14.62,21.61,554.71,2388.01,9059.82,1.3,47.24,522.31,2387.98,8150.67,8.3839,0.03,391,2388,100,38.87,23.416,96.72512423
34,69,-0.0036,0.0003,100,518.67,642.25,1587.28,1398.38,14.62,21.6,554.32,2387.99,9065.4,1.3,47.22,522.52,2388,8142.82,8.4165,0.03,393,2388,100,38.95,23.3626,97.56042247
34,70,0.0029,-0.0003,100,518.67,641.94,1590.56,1396.77,14.62,21.61,555.31,2387.98,9062.9,1.3,47.24,522.42,2388,8145.64,8.4101,0.03,393,2388,100,38.98,23.2679,87.75456084
34,71,-0.0005,-0.0002,100,518.67,641.76,1589.14,1400.7,14.62,21.61,554.16,2388,9060.49,1.3,47.18,522.54,2387.98,8143.73,8.4218,0.03,393,2388,100,39.09,23.3798,91.73888508
34,72,0.0003,-0.0003,100,518.67,642.08,1585.67,1398.71,14.62,21.61,554.23,2388,9067.85,1.3,47.11,522.36,2387.97,8150.38,8.3893,0.03,392,2388,100,38.98,23.3805,108.5386995
34,73,0.0019,0,100,518.67,642.09,1584.92,1397.32,14.62,21.61,554.53,2388.02,9068.85,1.3,47.08,521.77,2388.03,8148.94,8.3948,0.03,391,2388,100,38.93,23.4363,114.424638
34,74,0.0029,0.0004,100,518.67,642.12,1583.57,1398.62,14.62,21.61,554.89,2388.03,9065.77,1.3,47.22,522.83,2388.08,8146.65,8.4098,0.03,390,2388,100,39.41,23.4746,102.9675827
34,75,0.0016,0.0004,100,518.67,641.92,1581.87,1401.34,14.62,21.61,554.72,2388.02,9069.34,1.3,47.21,522.75,2387.99,8145.41,8.4145,0.03,391,2388,100,39.02,23.4088,106.0041471
34,76,0.0002,0.0002,100,518.67,642.01,1587.34,1399.39,14.62,21.61,554.38,2388.02,9059.81,1.3,47.34,522.52,2388.04,8148.05,8.3955,0.03,391,2388,100,38.97,23.3769,94.29249497
34,77,-0.0036,0.0001,100,518.67,642.45,1583.53,1405.09,14.62,21.61,555.14,2388,9070.73,1.3,47.18,522.44,2388,8148.27,8.4019,0.03,391,2388,100,38.93,23.4944,114.8469143
34,78,-0.0037,0.0002,100,518.67,641.94,1582.31,1393.67,14.62,21.61,554.54,2388.03,9064.84,1.3,47.26,522.42,2388.06,8141.47,8.4066,0.03,392,2388,100,38.9,23.4638,101.4704935
34,79,0.0002,0.0002,100,518.67,642.53,1586.93,1399.18,14.62,21.61,554.18,2387.99,9065.88,1.3,47.12,522.21,2388.02,8147.93,8.4143,0.03,391,2388,100,39.09,23.3593,109.2511465
34,80,-0.0007,0,100,518.67,642.17,1585.58,1395.32,14.62,21.61,554.16,2387.98,9069.23,1.3,47.23,522.3,2387.98,8154.1,8.3868,0.03,393,2388,100,39.09,23.3573,100.5078091
34,81,0.0019,-0.0002,100,518.67,642.32,1581.02,1401.27,14.62,21.61,554.46,2387.98,9065.95,1.3,47.23,522.59,2387.98,8143.2,8.4342,0.03,392,2388,100,39.08,23.437,98.76096535
34,82,0.0057,0.0001,100,518.67,642.33,1584.32,1400.84,14.62,21.6,554.09,2387.99,9061.81,1.3,47.32,522.39,2387.98,8137.14,8.3907,0.03,392,2388,100,38.99,23.3729,88.11551583
34,83,0.0013,0.0003,100,518.67,642.28,1578.52,1401,14.62,21.61,555.17,2388,9066.63,1.3,47.26,521.94,2387.99,8145.73,8.3885,0.03,391,2388,100,38.96,23.4504,103.0875127
34,84,0.0028,-0.0003,100,518.67,642.34,1586.81,1393.55,14.62,21.61,554.89,2388.04,9062.86,1.3,47.2,522.26,2388.02,8141.69,8.3862,0.03,391,2388,100,38.94,23.4128,101.5593165
34,85,-0.0018,0.0006,100,518.67,642.31,1577.76,1397.2,14.62,21.61,554.61,2388.03,9072.31,1.3,47.19,522.33,2387.98,8147.69,8.406,0.03,393,2388,100,38.87,23.2742,104.1668441
34,86,0.0029,-0.0001,100,518.67,642.34,1585.98,1400.82,14.62,21.61,554.64,2388.02,9059.15,1.3,47.37,523.06,2388.05,8143.92,8.3932,0.03,391,2388,100,38.99,23.4805,88.98563378
34,87,0,-0.0002,100,518.67,642.01,1587.56,1392.47,14.62,21.61,554.72,2388.04,9061,1.3,47.24,522.29,2388,8143.3,8.3956,0.03,392,2388,100,39.09,23.414,94.61031734
34,88,-0.001,-0.0002,100,518.67,641.84,1581.16,1398.33,14.62,21.61,554.44,2388.02,9066.98,1.3,47.38,522.74,2388,8146.14,8.4036,0.03,391,2388,100,39.12,23.4173,102.7621331
34,89,0.0022,0.0004,100,518.67,642.23,1586.59,1397.98,14.62,21.61,554.73,2387.99,9069.03,1.3,47.18,522.57,2388.03,8147,8.405,0.03,392,2388,100,38.76,23.3828,102.3825143
34,90,0.0018,0.0004,100,518.67,642.14,1589.98,1400.03,14.62,21.61,554.19,2388.04,9066.45,1.3,47.21,522.56,2387.99,8144.21,8.3842,0.03,392,2388,100,38.97,23.3966,99.22929791
34,91,0.0019,0.0003,100,518.67,642.22,1585.15,1398.17,14.62,21.61,554.43,2388.03,9062.77,1.3,47.35,522.43,2387.99,8146.28,8.3986,0.03,394,2388,100,38.89,23.4278,80.1378793
34,92,-0.0023,0,100,518.67,642.17,1589.4,1393.33,14.62,21.61,554.19,2388,9058.83,1.3,47.19,522.01,2388,8145.42,8.3839,0.03,391,2388,100,39.03,23.4131,102.5772208
34,93,-0.0017,0.0005,100,518.67,642.68,1584.88,1400.56,14.62,21.61,554.26,2388.01,9055.44,1.3,47.23,522.04,2388.04,8144.05,8.4081,0.03,391,2388,100,39.06,23.3929,94.34936188
34,94,-0.0024,-0.0003,100,518.67,642.36,1590.26,1395.24,14.62,21.61,553.08,2388.02,9062.67,1.3,47.35,521.79,2388.07,8152.32,8.4112,0.03,392,2388,100,39.02,23.3306,101.4651579
34,95,0.0011,-0.0002,100,518.67,642.03,1588.05,1394.28,14.62,21.61,554.21,2388.07,9070.72,1.3,47.28,522.2,2388,8150.52,8.4281,0.03,391,2388,100,39.05,23.3512,110.9723999
34,96,-0.0009,0.0003,100,518.67,642.39,1584.85,1398.21,14.62,21.61,554.69,2388.04,9060.85,1.3,47.22,522.06,2388.04,8143.34,8.4206,0.03,392,2388,100,38.85,23.399,95.8331413
34,97,0.0029,0.0002,100,518.67,642.05,1580.38,1399.2,14.62,21.6,554.56,2388.01,9066.52,1.3,47.24,522.39,2388.01,8148.67,8.4328,0.03,390,2388,100,38.96,23.4643,108.1665369
34,98,-0.0003,-0.0003,100,518.67,642.13,1585.45,1409.51,14.62,21.61,553.97,2387.99,9065.84,1.3,47.25,522.27,2388.05,8145.49,8.4161,0.03,394,2388,100,38.65,23.3337,94.09659532
34,99,0.0006,0.0005,100,518.67,642.37,1580.79,1395.62,14.62,21.61,554.48,2388.06,9057.49,1.3,47.06,522.44,2388.01,8150.92,8.4009,0.03,392,2388,100,38.86,23.4181,94.32786479
34,100,0.0022,0.0004,100,518.67,641.81,1583.68,1397.37,14.62,21.6,555.07,2388.06,9067.3,1.3,47.29,522.34,2388.06,8144.13,8.3822,0.03,393,2388,100,39.01,23.392,90.20700324
34,101,-0.0018,0.0005,100,518.67,642.43,1588.29,1406.16,14.62,21.6,554.32,2388.08,9071.34,1.3,47.3,521.91,2388.02,8145.75,8.428,0.03,391,2388,100,38.99,23.3392,111.8668778
34,102,-0.0027,-0.0001,100,518.67,642.5,1591.2,1393.27,14.62,21.61,555.04,2388.05,9061.87,1.3,47.21,522.39,2388.04,8152.91,8.4313,0.03,392,2388,100,38.89,23.3472,98.7092452
34,103,-0.0021,0.0005,100,518.67,642.05,1585.5,1391.25,14.62,21.61,554.45,2388.01,9061.9,1.3,47.17,522.04,2388.03,8143.25,8.4441,0.03,392,2388,100,39.19,23.3275,97.92609587
34,104,-0.002,-0.0002,100,518.67,642.84,1583.8,1394.57,14.62,21.61,554.68,2387.99,9068.48,1.3,47.26,522.06,2388.07,8147.33,8.4418,0.03,390,2388,100,38.88,23.4593,116.9485645
34,105,0.0028,-0.0003,100,518.67,642.98,1591.62,1402.32,14.62,21.61,554.24,2388.02,9066.72,1.3,47.46,522.32,2388,8147.64,8.4041,0.03,392,2388,100,38.82,23.4352,94.48977282
34,106,0.001,-0.0003,100,518.67,642.24,1588.52,1396.23,14.62,21.61,554.43,2388.02,9062.45,1.3,47.33,522.16,2388.04,8144.74,8.4068,0.03,391,2388,100,38.83,23.3278,100.487962
34,107,-0.0002,-0.0003,100,518.67,642.46,1585.98,1404.12,14.62,21.61,554.42,2388.03,9066.86,1.3,47.35,522.2,2388.05,8146.72,8.3827,0.03,390,2388,100,38.94,23.3226,110.9288176
34,108,-0.0003,0.0001,100,518.67,642.5,1586.79,1398.8,14.62,21.61,554.24,2388,9060.28,1.3,47.34,521.99,2388.01,8142.18,8.4165,0.03,392,2388,100,38.83,23.3561,92.80649815
34,109,0.0023,-0.0004,100,518.67,642.16,1588.89,1400.66,14.62,21.61,553.67,2388.07,9073.97,1.3,47.17,522.43,2388.01,8148.83,8.4252,0.03,391,2388,100,39.11,23.4976,118.5005599
34,110,0.0003,-0.0002,100,518.67,642.68,1585.4,1404.35,14.62,21.61,553.75,2388.1,9059.3,1.3,47.27,522.58,2388.01,8140.8,8.4217,0.03,392,2388,100,39.18,23.2152,92.76111929
34,111,0.0028,0.0002,100,518.67,642.53,1587.46,1403.45,14.62,21.61,555.21,2388.08,9068.05,1.3,47.32,521.9,2388.06,8142.8,8.4001,0.03,391,2388,100,38.81,23.3599,102.8160031
34,112,-0.0019,0.0004,100,518.67,641.76,1583.17,1401.72,14.62,21.61,554.52,2388.08,9067.99,1.3,47.29,521.79,2388.01,8146.48,8.3952,0.03,392,2388,100,39,23.2687,103.1520082
34,113,0.0016,0.0001,100,518.67,642.26,1586.01,1405.6,14.62,21.61,553.72,2388.04,9059.24,1.3,47.41,521.87,2388.03,8150.45,8.3987,0.03,393,2388,100,38.98,23.3576,83.2370612
34,114,-0.0024,0.0002,100,518.67,642.15,1582.04,1402.35,14.62,21.61,553.65,2388.04,9062.72,1.3,47.17,522.2,2388.07,8148.19,8.429,0.03,392,2388,100,38.92,23.372,103.3897847
34,115,-0.0015,0.0001,100,518.67,642.34,1584.61,1400.74,14.62,21.61,553.82,2387.98,9065.96,1.3,47.31,521.73,2388.01,8141.17,8.4076,0.03,391,2388,100,38.76,23.3408,109.0011267
34,116,0.0016,0.0001,100,518.67,642.69,1594.27,1400.57,14.62,21.61,553.54,2388.01,9064.28,1.3,47.35,521.8,2388.03,8138.03,8.4267,0.03,393,2388,100,39.02,23.3941,91.52078658
34,117,-0.0004,-0.0003,100,518.67,642.26,1582.57,1405.85,14.62,21.61,553.59,2387.99,9066.25,1.3,47.44,521.87,2388.07,8140.83,8.4179,0.03,392,2388,100,38.86,23.4573,100.1375157
34,118,0.0014,0.0006,100,518.67,642.74,1583.5,1399.86,14.62,21.61,554.34,2388.08,9069.75,1.3,47.2,521.84,2388.03,8146.35,8.4235,0.03,392,2388,100,38.9,23.3139,105.070188
34,119,-0.0019,0,100,518.67,642.25,1585.66,1398.02,14.62,21.61,554.3,2388.07,9062.97,1.3,47.43,522.07,2388.02,8142.17,8.3971,0.03,392,2388,100,39.07,23.3103,93.67226269
34,120,-0.0003,-0.0001,100,518.67,642.71,1586.19,1394.56,14.62,21.61,554,2388.08,9062.62,1.3,47.44,521.05,2388.03,8143.5,8.4227,0.03,392,2388,100,38.88,23.4589,96.25291653
34,121,-0.0005,-0.0003,100,518.67,642.13,1588.59,1395.42,14.62,21.61,554.5,2388.08,9065.99,1.3,47.4,522.1,2388.07,8144.83,8.4088,0.03,392,2388,100,38.83,23.4867,98.72532533
