"","turbine_no","flight_number","altitude_sea_level","Mach","Thrust_Resolver_Angle","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","RUL","Predicted_RUL"
"1294",13,6,-0.0031,0,100,518.67,642.25,1581.1,1398.94,14.62,21.61,554.72,2388.06,9065.34,1.3,47.31,522.36,2388.02,8145.49,8.4308,0.03,391,2388,100,38.99,23.464,NA,105.325141711308
"1295",13,7,0.0017,-2e-04,100,518.67,641.72,1583.71,1397.14,14.62,21.61,554.39,2387.98,9054.92,1.3,46.99,522.09,2388.02,8142.82,8.3754,0.03,393,2388,100,38.91,23.5275,NA,90.6010563490564
"1296",13,8,0.0039,1e-04,100,518.67,642.36,1590.18,1395.82,14.62,21.61,554.5,2387.99,9063.03,1.3,47.35,522.15,2388.04,8142.77,8.3876,0.03,392,2388,100,38.99,23.323,NA,89.8960913539475
"1297",13,9,0.0034,3e-04,100,518.67,642.26,1591.87,1400.78,14.62,21.61,554.19,2388.04,9060.83,1.3,47.17,521.99,2388,8144.13,8.4275,0.03,391,2388,100,39.07,23.4569,NA,99.0317272980064
"1298",13,10,0.0016,4e-04,100,518.67,642.17,1587.9,1395.26,14.62,21.61,554.1,2388.01,9054.43,1.3,47.29,523.1,2387.99,8148.1,8.4131,0.03,393,2388,100,38.99,23.3037,NA,75.8365545855898
"1299",13,11,-3e-04,-4e-04,100,518.67,641.96,1588.23,1397.43,14.62,21.61,554.38,2387.97,9061.6,1.3,47.17,522.26,2388.02,8145.23,8.4109,0.03,393,2388,100,38.98,23.4745,NA,94.6173444631719
"1300",13,12,-0.0028,-2e-04,100,518.67,642.09,1590.1,1398.46,14.62,21.6,554.47,2388.07,9060.5,1.3,47.23,521.78,2388.06,8142.78,8.4047,0.03,392,2388,100,38.96,23.3449,NA,99.6958600259444
"1301",13,13,-0.0032,-3e-04,100,518.67,642.39,1582.97,1394.73,14.62,21.61,554.77,2388.03,9063.68,1.3,46.94,522.34,2388,8146.16,8.3918,0.03,393,2388,100,39.05,23.4251,NA,105.48647273654
"1302",13,14,3e-04,5e-04,100,518.67,642.22,1590.06,1402.01,14.62,21.61,554.42,2388,9057.81,1.3,47.16,522,2388.06,8150.13,8.4158,0.03,390,2388,100,39.05,23.4729,NA,102.562115415739
"1303",13,15,-4e-04,-1e-04,100,518.67,642.12,1579.08,1403.83,14.62,21.61,553.92,2388.01,9052.97,1.3,46.99,522.81,2388.04,8144.96,8.3891,0.03,391,2388,100,39.01,23.4893,NA,99.3426175172509
"1304",13,16,-0.0019,-4e-04,100,518.67,641.84,1588.44,1395.29,14.62,21.61,554.26,2388.01,9052.55,1.3,47.3,522.14,2387.97,8137.24,8.4312,0.03,394,2388,100,38.94,23.3344,NA,76.8055096672748
"1305",13,17,0.0024,4e-04,100,518.67,642.37,1577.93,1399.75,14.62,21.61,554.56,2388,9062.22,1.3,47.16,522.67,2387.98,8140.59,8.4043,0.03,390,2388,100,39.04,23.3991,NA,104.143691029075
"1306",13,18,-5e-04,4e-04,100,518.67,642.34,1580.24,1405.76,14.62,21.61,554.99,2388,9066.48,1.3,47.28,522.16,2388,8146.62,8.3613,0.03,391,2388,100,39.02,23.3963,NA,103.142579920226
"1307",13,19,-6e-04,-1e-04,100,518.67,641.97,1586.47,1396.07,14.62,21.61,554.89,2388,9063.37,1.3,47.1,522.26,2387.99,8142.01,8.398,0.03,391,2388,100,39.05,23.4367,NA,107.140627012037
"1308",13,20,-4e-04,-3e-04,100,518.67,641.49,1581.37,1398.51,14.62,21.61,554.47,2387.95,9060.03,1.3,47.06,522.02,2388.06,8142.99,8.3749,0.03,391,2388,100,38.97,23.4132,NA,106.992240804292
"1309",13,21,0.0011,-5e-04,100,518.67,642.23,1584.18,1397.55,14.62,21.61,554.2,2387.97,9062.04,1.3,47.17,521.75,2388.04,8144.44,8.4518,0.03,391,2388,100,38.92,23.5248,NA,106.918979843319
"1310",13,22,-1e-04,3e-04,100,518.67,642.45,1586.88,1398.49,14.62,21.61,555.15,2388.03,9064.68,1.3,47.3,521.98,2387.98,8141.65,8.3704,0.03,391,2388,100,38.99,23.2944,NA,100.68473644204
"1311",13,23,-0.0021,-2e-04,100,518.67,641.89,1584.54,1392.86,14.62,21.61,554.43,2388.02,9056.65,1.3,47.23,522.33,2388.02,8146.23,8.3904,0.03,391,2388,100,38.86,23.4311,NA,98.7367509767491
"1312",13,24,-0.0021,-2e-04,100,518.67,642.09,1588.26,1397.81,14.62,21.61,554.55,2388.01,9058.44,1.3,47.28,522.35,2388.02,8145.88,8.4373,0.03,391,2388,100,39.07,23.3716,NA,97.8297970207768
"1313",13,25,-0.001,2e-04,100,518.67,641.86,1579.71,1395.53,14.62,21.61,554.43,2387.99,9060.62,1.3,47.13,522.19,2388.01,8150,8.3803,0.03,394,2388,100,38.98,23.3306,NA,87.863923044845
"1314",13,26,5e-04,2e-04,100,518.67,642,1582.19,1400.75,14.62,21.61,553.86,2388,9070.63,1.3,47.33,522.45,2388,8143.6,8.4043,0.03,393,2388,100,39.15,23.4057,NA,97.1603118892459
"1315",13,27,0,0,100,518.67,642.28,1584.89,1401.09,14.62,21.61,555.11,2387.99,9057.33,1.3,47.23,522.1,2388.01,8141.34,8.4021,0.03,390,2388,100,38.89,23.3009,NA,100.7310633765
"1316",13,28,0.0012,-2e-04,100,518.67,642.44,1591.86,1398.43,14.62,21.61,554.19,2388.03,9062.87,1.3,47.05,522.19,2388.01,8143.32,8.402,0.03,391,2388,100,38.94,23.5176,NA,109.446481165548
"1317",13,29,-1e-04,2e-04,100,518.67,642.75,1589.8,1400.38,14.62,21.61,554.76,2387.99,9059.45,1.3,47.2,523.2,2388.05,8134.65,8.3908,0.03,390,2388,100,39.13,23.4404,NA,100.311124821491
"1318",13,30,3e-04,4e-04,100,518.67,641.95,1582.19,1398.54,14.62,21.61,554.26,2388.02,9060.17,1.3,47.06,522.41,2388,8139.04,8.3983,0.03,392,2388,100,39.03,23.3054,NA,97.8654539173594
"1319",13,31,-0.0013,2e-04,100,518.67,642.24,1588.22,1400.24,14.62,21.61,554.82,2388.02,9062.62,1.3,46.93,522.2,2387.96,8135.47,8.4263,0.03,391,2388,100,38.89,23.41,NA,112.397839347621
"1320",13,32,-0.0024,-5e-04,100,518.67,641.73,1583.96,1399.5,14.62,21.61,555,2387.99,9059.12,1.3,47.26,522.03,2388.02,8145.37,8.3915,0.03,392,2388,100,39.05,23.4493,NA,95.1929409353035
"1321",13,33,-1e-04,4e-04,100,518.67,641.82,1582.24,1401.86,14.62,21.61,553.96,2387.98,9065.28,1.3,47.17,522.77,2388.01,8144.8,8.4303,0.03,391,2388,100,39.08,23.3966,NA,105.512263553522
"1322",13,34,0.0028,1e-04,100,518.67,642.33,1582.4,1400.8,14.62,21.61,554.08,2388.04,9066.92,1.3,47.22,522.98,2388,8132.95,8.3992,0.03,391,2388,100,39.04,23.411,NA,103.820552678317
"1323",13,35,0.0016,-4e-04,100,518.67,641.58,1585.66,1395.54,14.62,21.61,554.02,2387.97,9063.86,1.3,47.24,522.31,2387.95,8146.16,8.361,0.03,392,2388,100,39.13,23.4023,NA,98.5967270832456
"1324",13,36,-9e-04,-3e-04,100,518.67,642.27,1585.21,1400.19,14.62,21.61,554.6,2388.03,9061.99,1.3,47.24,522.57,2388.06,8151.16,8.3951,0.03,391,2388,100,39.17,23.5217,NA,101.46382180005
"1325",13,37,-0.0015,3e-04,100,518.67,642.16,1584.1,1398.14,14.62,21.6,554.99,2388.09,9057.06,1.3,47.34,522.47,2388.05,8143.17,8.4301,0.03,392,2388,100,39.05,23.3639,NA,85.3380076584619
"1326",13,38,-1e-04,0,100,518.67,642.3,1584.86,1400.78,14.62,21.6,554.42,2388.08,9062.35,1.3,47.34,522.59,2388.07,8142.25,8.3765,0.03,390,2388,100,39.2,23.2823,NA,102.44431811657
"1327",13,39,0.0011,-3e-04,100,518.67,641.59,1577.02,1404.88,14.62,21.6,554.1,2388,9057.67,1.3,47.19,522.62,2387.96,8141.88,8.4182,0.03,392,2388,100,39,23.3596,NA,92.6297434859589
"1328",13,40,0.0016,-1e-04,100,518.67,641.75,1586.35,1395.17,14.62,21.61,554.46,2388.03,9064.13,1.3,47.15,521.53,2388.05,8141.73,8.394,0.03,394,2388,100,38.86,23.3497,NA,92.5167388171625
"1329",13,41,-8e-04,1e-04,100,518.67,642.06,1586.76,1395.45,14.62,21.61,554.08,2387.99,9061.05,1.3,47.08,522.17,2387.97,8141.57,8.3796,0.03,393,2388,100,38.96,23.4373,NA,96.5288267236896
"1330",13,42,-8e-04,-1e-04,100,518.67,642.41,1585.07,1401.09,14.62,21.61,554.25,2388.02,9065.6,1.3,47.23,522.26,2388.04,8145.86,8.4241,0.03,392,2388,100,38.85,23.506,NA,103.162406740346
"1331",13,43,0.001,2e-04,100,518.67,641.71,1578.93,1404.46,14.62,21.61,554.88,2388.01,9059.61,1.3,47.24,521.76,2387.97,8143.04,8.4379,0.03,392,2388,100,39.08,23.3136,NA,91.4005055404165
"1332",13,44,-4e-04,0,100,518.67,641.97,1587.86,1402.67,14.62,21.61,554.22,2388.06,9062.11,1.3,47.23,522.21,2388.05,8140.95,8.4161,0.03,390,2388,100,38.88,23.4345,NA,109.021624170354
"1333",13,45,-0.0027,5e-04,100,518.67,642.25,1582.22,1395.2,14.62,21.61,554.19,2388.04,9063.51,1.3,47.2,522.43,2388.01,8142.4,8.4282,0.03,392,2388,100,38.93,23.4478,NA,100.442047336559
"1334",13,46,-7e-04,1e-04,100,518.67,642.36,1582.3,1399.98,14.62,21.61,554.08,2387.97,9059.84,1.3,47.25,522.45,2388.01,8147.5,8.4033,0.03,392,2388,100,39.02,23.4522,NA,93.7135489120612
"1335",13,47,-0.0029,-4e-04,100,518.67,642.09,1587.76,1403.42,14.62,21.6,554.03,2388.03,9058.48,1.3,47.33,522.53,2388.01,8138.89,8.381,0.03,391,2388,100,39.12,23.3737,NA,98.4572354363847
"1336",13,48,0.0036,-1e-04,100,518.67,642.95,1580.41,1399.38,14.62,21.61,554.7,2388,9059.5,1.3,47.31,521.98,2388.02,8149.17,8.4172,0.03,391,2388,100,39.04,23.3651,NA,93.0804763202651
"1337",13,49,0.0015,-3e-04,100,518.67,642.73,1586.97,1399.31,14.62,21.61,554.12,2388.05,9061.77,1.3,47.16,522.08,2388.01,8143.18,8.3615,0.03,391,2388,100,38.9,23.4594,NA,105.429727491779
"1338",13,50,-0.0011,2e-04,100,518.67,642.76,1589.49,1397.01,14.62,21.61,554.38,2388,9062.26,1.3,47.21,522.42,2388.03,8141.56,8.3874,0.03,392,2388,100,38.96,23.3816,NA,97.5772286742025
"1339",13,51,0.0024,5e-04,100,518.67,641.86,1589.66,1395.6,14.62,21.6,553.8,2388.04,9062.02,1.3,47.05,522.73,2388.02,8141.55,8.4022,0.03,393,2388,100,39.06,23.3716,NA,92.9464875431666
"1340",13,52,9e-04,0,100,518.67,642.35,1582.29,1394.14,14.62,21.6,554.86,2387.98,9065.72,1.3,47.04,521.96,2388.02,8143.37,8.3773,0.03,392,2388,100,39.08,23.3915,NA,105.427441911213
"1341",13,53,0.0029,4e-04,100,518.67,642.46,1576.58,1398.59,14.62,21.61,554.11,2388.04,9059.65,1.3,47.27,522.37,2388.02,8141.99,8.39,0.03,392,2388,100,39.06,23.3358,NA,88.4262714114337
"1342",13,54,-0.0012,-1e-04,100,518.67,642.5,1582.85,1393.33,14.62,21.61,554.78,2387.98,9065.24,1.3,47.18,522.72,2388,8140.88,8.3742,0.03,392,2388,100,39.2,23.4206,NA,100.308095756445
"1343",13,55,-0.0031,-1e-04,100,518.67,642.77,1581.54,1392.16,14.62,21.61,554.49,2387.94,9067.83,1.3,47.27,522.19,2388.02,8146.68,8.3833,0.03,391,2388,100,39,23.4277,NA,110.584860034814
"1344",13,56,0,4e-04,100,518.67,642.29,1582.46,1395.39,14.62,21.61,554.34,2388.01,9060.09,1.3,47.21,522.2,2387.98,8143.45,8.3891,0.03,391,2388,100,39.03,23.3985,NA,98.8414268700311
"1345",13,57,-0.002,-1e-04,100,518.67,641.71,1582.15,1393.05,14.62,21.61,554.15,2387.99,9060.28,1.3,47.28,522.47,2387.98,8147.17,8.4137,0.03,391,2388,100,39.03,23.405,NA,100.362556637144
"1346",13,58,-0.0015,-2e-04,100,518.67,642.14,1580.94,1401.95,14.62,21.61,554.29,2388.06,9063.09,1.3,47.31,522.24,2388.03,8148.25,8.3956,0.03,393,2388,100,38.93,23.4116,NA,93.0280422663245
"1347",13,59,0.0014,3e-04,100,518.67,642.55,1586.63,1394.46,14.62,21.61,554.75,2387.98,9067.52,1.3,47.24,521.66,2387.97,8137.11,8.4049,0.03,391,2388,100,38.9,23.3777,NA,106.737362969736
"1348",13,60,-4e-04,-2e-04,100,518.67,642.19,1587.13,1395.07,14.62,21.61,554.19,2388.06,9063.07,1.3,47.32,521.84,2388.01,8147.58,8.3744,0.03,391,2388,100,39.12,23.4017,NA,102.619334143532
"1349",13,61,-0.0042,0,100,518.67,642.06,1586.36,1402.94,14.62,21.61,554.64,2388.05,9063.29,1.3,47.28,523.02,2388.01,8146.34,8.4041,0.03,392,2388,100,38.94,23.4471,NA,98.2571573133265
"1350",13,62,0,-1e-04,100,518.67,641.64,1595.14,1394.13,14.62,21.61,554.03,2387.98,9061.2,1.3,47.33,521.96,2388.01,8144.64,8.3883,0.03,392,2388,100,38.98,23.2433,NA,94.5342157713932
"1351",13,63,0.0039,2e-04,100,518.67,642.58,1579.99,1399.73,14.62,21.61,554.07,2387.99,9060.37,1.3,47.25,521.65,2388.02,8139.02,8.408,0.03,392,2388,100,39.02,23.5057,NA,91.8259562204582
"1352",13,64,0,-1e-04,100,518.67,642.02,1582.54,1406.24,14.62,21.61,554.88,2388,9066.94,1.3,47.18,522.62,2388.06,8141.58,8.41,0.03,389,2388,100,39.02,23.3793,NA,118.064293079619
"1353",13,65,-6e-04,-4e-04,100,518.67,642.22,1579.08,1397.14,14.62,21.61,554.27,2388.02,9061.79,1.3,47.35,522.38,2388.02,8144.82,8.3752,0.03,392,2388,100,38.97,23.3902,NA,94.7871429059392
"1354",13,66,5e-04,4e-04,100,518.67,642.18,1574.42,1401.66,14.62,21.61,554.45,2388.03,9056.83,1.3,47.15,521.95,2388.07,8146.27,8.4024,0.03,392,2388,100,38.96,23.27,NA,91.9168370188171
"1355",13,67,0.0017,-3e-04,100,518.67,642.4,1581.48,1408.61,14.62,21.61,554.19,2388.01,9058.48,1.3,47.12,521.93,2388.05,8141.91,8.3963,0.03,392,2388,100,39.04,23.3379,NA,96.720234154293
"1356",13,68,0.0015,-4e-04,100,518.67,642.05,1593.66,1398.77,14.62,21.61,554.35,2387.99,9059.72,1.3,47.26,521.99,2387.95,8142.07,8.4191,0.03,391,2388,100,39.07,23.3938,NA,98.790708467146
"1357",13,69,0,2e-04,100,518.67,642.47,1592.83,1399.38,14.62,21.61,554.15,2388.04,9057.34,1.3,47.31,522.31,2388.01,8141.12,8.434,0.03,392,2388,100,38.96,23.3853,NA,88.4579108885968
"1358",13,70,-5e-04,-1e-04,100,518.67,641.95,1587.98,1404.25,14.62,21.61,554.4,2387.96,9062.31,1.3,47.16,522.2,2388.02,8148.46,8.3626,0.03,392,2388,100,38.95,23.342,NA,100.32074678767
"1359",13,71,-0.0035,-5e-04,100,518.67,641.88,1585.58,1398.69,14.62,21.61,554.62,2388.02,9063.97,1.3,47.09,522.33,2388.03,8147.5,8.4061,0.03,393,2388,100,38.94,23.39,NA,102.983888029233
"1360",13,72,-5e-04,-1e-04,100,518.67,642.4,1582.6,1398.06,14.62,21.61,554.91,2388.01,9058,1.3,47.32,522.42,2388.06,8149.49,8.4411,0.03,391,2388,100,38.82,23.4668,NA,94.2564320236932
"1361",13,73,5e-04,1e-04,100,518.67,641.69,1583.42,1398.9,14.62,21.61,554.18,2388.05,9060.17,1.3,47.06,522.36,2387.99,8146.69,8.4132,0.03,392,2388,100,39.09,23.4677,NA,98.9859989919803
"1362",13,74,6e-04,-5e-04,100,518.67,642.59,1580.98,1402.14,14.62,21.61,554.9,2388.02,9065.88,1.3,47.48,521.8,2388.03,8140.58,8.4235,0.03,392,2388,100,38.91,23.4026,NA,94.9684717993138
"1363",13,75,0.0055,1e-04,100,518.67,642.37,1581.25,1391.61,14.62,21.61,553.7,2388.05,9062.01,1.3,47.09,522.75,2387.99,8141.58,8.4036,0.03,393,2388,100,39.09,23.3756,NA,90.3778655931053
"1364",13,76,0.0011,-4e-04,100,518.67,642.2,1583.79,1404.28,14.62,21.61,554.26,2387.98,9063.92,1.3,47.18,522.16,2387.99,8147.1,8.3851,0.03,392,2388,100,38.93,23.4316,NA,101.883879693542
"1365",13,77,-0.0035,1e-04,100,518.67,642.2,1581.07,1396.71,14.62,21.61,555.07,2388.01,9063.74,1.3,47.23,522.2,2387.99,8144.61,8.3985,0.03,390,2388,100,38.96,23.3777,NA,110.816918789868
"1366",13,78,2e-04,5e-04,100,518.67,642.14,1585.97,1407.51,14.62,21.61,554.79,2388.03,9059.19,1.3,47.31,522.28,2388.01,8138.75,8.4064,0.03,392,2388,100,38.94,23.3729,NA,87.821962086262
"1367",13,79,0.0019,0,100,518.67,642.26,1582.3,1402.83,14.62,21.61,554.06,2387.99,9069.6,1.3,47.22,522.28,2388.01,8145.46,8.4147,0.03,392,2388,100,39.16,23.3089,NA,104.111202594585
"1368",13,80,2e-04,-2e-04,100,518.67,642.15,1584.05,1402.58,14.62,21.61,554.07,2387.99,9063.38,1.3,47.24,522.14,2388.05,8143.57,8.4186,0.03,393,2388,100,38.94,23.3765,NA,94.5846020265136
"1369",13,81,-2e-04,1e-04,100,518.67,641.94,1589.92,1405.98,14.62,21.61,553.84,2387.99,9066.9,1.3,47.24,521.98,2388.02,8142.36,8.4047,0.03,392,2388,100,39.02,23.3204,NA,103.883088876317
"1370",13,82,0.0016,5e-04,100,518.67,642.2,1577.39,1404.19,14.62,21.61,554.75,2388.05,9049.8,1.3,47.11,521.85,2387.97,8143.66,8.4104,0.03,391,2388,100,38.95,23.3274,NA,88.3267206180005
"1371",13,83,0.0021,-3e-04,100,518.67,642.82,1582.44,1399.11,14.62,21.61,554.75,2388.04,9060.32,1.3,47.39,522.35,2387.99,8140.15,8.4055,0.03,391,2388,100,39.12,23.431,NA,92.2964282267278
"1372",13,84,-2e-04,-3e-04,100,518.67,642.56,1589.47,1405.67,14.62,21.6,554.42,2388.05,9062.77,1.3,47.33,522.35,2388.02,8143.64,8.4328,0.03,390,2388,100,38.91,23.3976,NA,106.51744259582
"1373",13,85,0.0017,1e-04,100,518.67,642.42,1589.35,1394.5,14.62,21.61,553.86,2387.99,9061.08,1.3,47.23,521.89,2388.02,8136.19,8.4297,0.03,392,2388,100,39.1,23.3731,NA,95.2804339541039
"1374",13,86,-8e-04,-1e-04,100,518.67,642.35,1579.25,1395.35,14.62,21.61,554.07,2388.03,9063.2,1.3,47.36,522.16,2388.06,8147.71,8.405,0.03,391,2388,100,39.13,23.4169,NA,100.781829026766
"1375",13,87,-0.0028,-5e-04,100,518.67,642.19,1583.81,1405.98,14.62,21.61,554.25,2387.98,9063.93,1.3,47.12,522.6,2388.03,8149.4,8.4338,0.03,392,2388,100,38.87,23.4792,NA,107.052330074729
"1376",13,88,0.0012,-3e-04,100,518.67,642.32,1584.03,1395.42,14.62,21.61,553.81,2387.99,9064.28,1.3,47.33,521.96,2388,8146.21,8.3919,0.03,392,2388,100,38.94,23.4135,NA,98.6401745290583
"1377",13,89,4e-04,-2e-04,100,518.67,641.66,1585.74,1397.72,14.62,21.61,554.04,2388.01,9066.37,1.3,47.33,522.28,2387.99,8143.07,8.3987,0.03,393,2388,100,38.99,23.3492,NA,94.5728296245637
"1378",13,90,-7e-04,-1e-04,100,518.67,642.6,1594.8,1393.86,14.62,21.61,554.25,2388.06,9061.33,1.3,47.23,522.31,2388.06,8142.51,8.3992,0.03,392,2388,100,38.95,23.4253,NA,97.4817947955805
"1379",13,91,2e-04,1e-04,100,518.67,641.9,1587.73,1398.55,14.62,21.61,554.88,2387.99,9063,1.3,47.15,522.36,2388.06,8143.02,8.4397,0.03,392,2388,100,39.06,23.3348,NA,97.9291731096181
"1380",13,92,5e-04,-1e-04,100,518.67,642.27,1586.38,1400.03,14.62,21.61,553.84,2388.03,9065.4,1.3,47.18,522.61,2388,8139.75,8.4159,0.03,392,2388,100,38.99,23.4135,NA,102.758416042733
"1381",13,93,-0.0036,1e-04,100,518.67,642.29,1593.1,1397.11,14.62,21.6,554.2,2388.01,9059.11,1.3,47.4,522.2,2388,8145.21,8.3957,0.03,393,2388,100,38.96,23.3863,NA,86.2214834520977
"1382",13,94,0,-1e-04,100,518.67,641.78,1586.4,1397.38,14.62,21.61,554.38,2388.03,9062.45,1.3,47.14,521.87,2388.06,8142.84,8.3928,0.03,392,2388,100,38.99,23.3937,NA,101.604401097403
"1383",13,95,0.0026,-2e-04,100,518.67,642.28,1582.08,1410.27,14.62,21.61,555.39,2388.05,9058.14,1.3,47.22,521.91,2388.03,8138.96,8.404,0.03,394,2388,100,38.94,23.3571,NA,78.8871740158289
"1384",13,96,-0.0018,-4e-04,100,518.67,642.48,1584.82,1396.78,14.62,21.6,554.05,2388.04,9060,1.3,47.1,522.35,2387.99,8145.66,8.3884,0.03,393,2388,100,38.95,23.3813,NA,97.3424346803156
"1385",13,97,-8e-04,-1e-04,100,518.67,642.27,1590.4,1407.89,14.62,21.61,554.64,2388,9058.68,1.3,47.29,521.49,2387.97,8145.08,8.4303,0.03,392,2388,100,39,23.3353,NA,93.244198372181
"1386",13,98,-0.0034,-1e-04,100,518.67,641.97,1585.57,1403.83,14.62,21.61,554.83,2387.96,9059.63,1.3,47.27,522.22,2388.06,8140.42,8.4052,0.03,391,2388,100,39.08,23.5122,NA,99.8338519135984
"1387",13,99,2e-04,-3e-04,100,518.67,642.28,1583.94,1390.34,14.62,21.61,553.78,2388.1,9057.9,1.3,47.38,522.36,2387.99,8144.83,8.3928,0.03,392,2388,100,39.14,23.4273,NA,88.7414241486658
"1388",13,100,-0.0014,1e-04,100,518.67,641.63,1586.73,1406.5,14.62,21.61,555.07,2388.06,9060.49,1.3,47.34,522.52,2387.99,8150.99,8.4391,0.03,391,2388,100,38.87,23.2974,NA,95.8746114427009
"1389",13,101,0.0017,-1e-04,100,518.67,642.16,1580.8,1398.97,14.62,21.61,554.3,2388.09,9069.43,1.3,47.37,522.12,2388.09,8142.47,8.4043,0.03,392,2388,100,39.15,23.4274,NA,99.829525378878
"1390",13,102,0.0014,3e-04,100,518.67,642.06,1594.94,1402.92,14.62,21.61,553.68,2388.01,9060.94,1.3,47.51,521.89,2388.02,8143.5,8.4141,0.03,391,2388,100,38.9,23.3386,NA,92.3909666322606
"1391",13,103,6e-04,-1e-04,100,518.67,642.47,1585.53,1401.15,14.62,21.61,554.77,2388.03,9058.72,1.3,47.33,522.69,2387.97,8137.71,8.3994,0.03,392,2388,100,38.99,23.3451,NA,87.3137304015093
"1392",13,104,-8e-04,2e-04,100,518.67,641.95,1584.94,1395.79,14.62,21.61,554.05,2387.99,9063.45,1.3,47.17,522.13,2388.03,8141.24,8.394,0.03,393,2388,100,38.89,23.3905,NA,96.6196839978273
"1393",13,105,-5e-04,1e-04,100,518.67,642.03,1592.16,1398.11,14.62,21.61,554.65,2388.04,9073.19,1.3,47.19,522.09,2388.07,8143.39,8.378,0.03,392,2388,100,38.99,23.394,NA,111.225931541937
"1394",13,106,0.0041,-4e-04,100,518.67,642.27,1584.85,1396.41,14.62,21.61,554.95,2388.02,9062.16,1.3,47.21,522.24,2388.05,8144.82,8.4144,0.03,392,2388,100,38.96,23.4731,NA,94.0127172113761
"1395",13,107,-1e-04,2e-04,100,518.67,642.27,1588.02,1402.95,14.62,21.61,555.22,2388.02,9060.42,1.3,47.23,522.45,2388.04,8142.05,8.4051,0.03,392,2388,100,38.95,23.4432,NA,91.7070777552205
"1396",13,108,-0.0015,3e-04,100,518.67,642.35,1585.85,1398.68,14.62,21.61,554.44,2387.93,9066.3,1.3,47.31,522.07,2388.01,8144.81,8.4518,0.03,392,2388,100,38.83,23.4094,NA,100.350433051095
"1397",13,109,-0.0023,0,100,518.67,642.65,1585.7,1401.18,14.62,21.61,553.86,2388.03,9066.98,1.3,47.32,521.59,2388.04,8145.1,8.4078,0.03,390,2388,100,38.92,23.3485,NA,115.972055498977
"1398",13,110,0.0011,2e-04,100,518.67,641.96,1584.81,1398.17,14.62,21.61,553.69,2388.01,9068.11,1.3,47.31,521.59,2388.06,8142.32,8.3966,0.03,391,2388,100,38.94,23.4189,NA,108.619945757482
"1399",13,111,-4e-04,-2e-04,100,518.67,642.32,1582.39,1397.61,14.62,21.61,555.03,2388.02,9064.89,1.3,47.44,522.29,2387.99,8145.15,8.4305,0.03,391,2388,100,39.01,23.3315,NA,98.0202500943984
"1400",13,112,4e-04,-1e-04,100,518.67,642.45,1585.22,1395.65,14.62,21.61,553.93,2387.99,9060.27,1.3,47.11,522.54,2388.03,8140.32,8.4093,0.03,390,2388,100,38.96,23.3212,NA,109.585916578588
"1401",13,113,-1e-04,3e-04,100,518.67,642.11,1580.45,1392.75,14.62,21.61,554.17,2388.04,9051.88,1.3,47.15,522.33,2388.08,8143.59,8.3835,0.03,392,2388,100,38.84,23.4043,NA,87.3077811057243
"1402",13,114,-0.0015,-1e-04,100,518.67,642.38,1587.57,1399.34,14.62,21.61,554.25,2388.01,9060.36,1.3,47.16,522.13,2388.04,8142.65,8.4244,0.03,392,2388,100,38.92,23.4063,NA,99.8092586590335
"1403",13,115,-0.0012,-5e-04,100,518.67,642.88,1584.97,1405.29,14.62,21.61,554.8,2387.98,9059.73,1.3,47.36,521.66,2388.03,8150.29,8.3926,0.03,393,2388,100,38.93,23.3497,NA,88.3148850553702
"1404",13,116,-0.0029,-1e-04,100,518.67,642.03,1590.04,1391.27,14.62,21.61,554.11,2388,9060.08,1.3,47.32,522.89,2388.04,8139.11,8.3939,0.03,392,2388,100,38.99,23.3819,NA,93.5991605833136
"1405",13,117,0.001,-3e-04,100,518.67,642.11,1579.67,1405.97,14.62,21.6,553.92,2388.07,9057.75,1.3,47.28,521.83,2388.07,8142.11,8.4264,0.03,392,2388,100,38.94,23.2716,NA,92.9807423455396
"1406",13,118,5e-04,1e-04,100,518.67,642.12,1587.8,1403.82,14.62,21.61,554.17,2388.03,9055.84,1.3,47.42,521.99,2388.09,8142.17,8.3898,0.03,391,2388,100,39.05,23.3499,NA,88.6705549569826
"1407",13,119,2e-04,1e-04,100,518.67,642.71,1585.21,1403.37,14.62,21.61,553.69,2388,9063.98,1.3,47.2,522.31,2388.03,8145.16,8.3986,0.03,392,2388,100,39.04,23.4538,NA,100.756086765948
"1408",13,120,3e-04,-1e-04,100,518.67,642.1,1585.68,1392.61,14.62,21.61,553.9,2388,9060.29,1.3,47.39,521.98,2388.03,8143.7,8.4289,0.03,391,2388,100,38.95,23.3615,NA,97.0198692960105
"1409",13,121,4e-04,2e-04,100,518.67,642,1585.62,1402.27,14.62,21.61,553.61,2388.01,9058.45,1.3,47.3,521.92,2388.04,8141.09,8.4221,0.03,393,2388,100,38.98,23.4057,NA,86.6336575316561
"1410",13,122,-8e-04,2e-04,100,518.67,642.07,1589.94,1398.61,14.62,21.61,554.31,2388.01,9063.48,1.3,47.43,522.51,2388.08,8141.91,8.4295,0.03,393,2388,100,39,23.3556,NA,86.1266705063926
